date,scanner,min,max,err,pixels,minf,maxf,errf,updated_at
2018-01-10,H177,35310,36196,2.48,31,35755,35769,0.04,'2018-01-11 12:34:26.908218'
2018-01-10,H176,35435,36009,1.61,19,35745,35761,0.04,'2018-01-11 12:34:26.940363'
2018-01-10,H174,35395,36136,2.07,62,35719,35749,0.08,'2018-01-11 12:34:26.944471'
2018-01-10,K211,-1,-1,-0,-1,-1,-1,-0,'2018-01-11 14:05:36.778631'
2018-01-10,K212,-1,-1,-0,-1,-1,-1,-0,'2018-01-11 14:05:36.784245'
2018-01-10,K220,35354,36392,2.89,11,35706,35715,0.03,'2018-01-11 14:43:13.188372'
2018-01-10,K221,35170,36188,2.85,5,35734,35743,0.03,'2018-01-11 14:43:13.193583'
2017-05-10,H166,35071,36442,3.83,98,35761,35783,0.06,?
2017-05-10,H167,35299,36221,2.58,63,35731,35774,0.12,?
2017-05-10,H165,35177,36265,3.05,27,35659,35680,0.06,?
2018-01-11,K239,35211,36234,2.86,21,35719,35726,0.02,'2018-01-11 22:59:22.370062'
2018-01-11,K238,35172,36157,2.76,6,35715,35717,0.01,'2018-01-11 22:59:22.375968'
2018-01-11,K250,35398,36008,1.71,18,35700,35707,0.02,'2018-01-11 22:59:22.380225'
2018-01-11,K237,35322,35999,1.9,11,35710,35720,0.03,'2018-01-11 22:59:22.383938'
2017-12-11,K121,35309,36253,2.64,35,35716,35735,0.05,?
2017-12-11,K168,34805,35986,3.34,30,35539,35566,0.08,?
2017-12-11,K115,35277,35831,1.56,36,35542,35552,0.03,?
2017-12-11,K114,35163,36100,2.63,23,35716,35737,0.06,?
2017-12-11,K171,35315,36096,2.19,52,35713,35737,0.07,?
2018-01-11,K169,34896,36189,3.64,54,35562,35574,0.03,'2018-01-12 11:45:57.168904'
2018-01-11,K120,35045,35952,2.56,30,35528,35542,0.04,'2018-01-12 11:45:57.18554'
2018-01-11,K141,35352,36053,1.96,32,35671,35708,0.1,'2018-01-12 11:45:57.189918'
2018-01-11,H161,35124,36399,3.57,10,35734,35756,0.06,'2018-01-12 11:53:05.751049'
2018-01-11,H162,35396,36050,1.83,37,35741,35773,0.09,'2018-01-12 11:53:05.773438'
2018-01-11,H163,35329,36179,2.38,47,35707,35777,0.2,'2018-01-12 11:53:05.777615'
2016-12-11,K211,-1,-1,-0,-1,-1,-1,-0,?
2016-12-11,K212,-1,-1,-0,-1,-1,-1,-0,?
2017-05-11,H166,35071,36436,3.82,98,35764,35779,0.04,?
2017-05-11,H167,35294,36220,2.59,63,35728,35775,0.13,?
2017-05-11,H165,35173,36267,3.06,32,35654,35682,0.08,?
2018-01-11,K220,35358,36375,2.84,10,35707,35716,0.03,'2018-01-12 14:54:49.630215'
2018-01-11,K221,35188,36195,2.82,5,35733,35743,0.03,'2018-01-12 14:54:49.635423'
2018-01-11,H171,35427,36010,1.63,23,35723,35744,0.06,'2018-01-12 23:26:55.994354'
2018-01-11,H173,35232,36106,2.45,15,35727,35746,0.05,'2018-01-12 23:26:55.999242'
2018-01-11,H175,34053,37029,8.37,47,35739,35771,0.09,'2018-01-12 23:26:56.009075'
2018-01-11,H177,35322,36206,2.47,32,35748,35774,0.07,'2018-01-12 23:26:56.012806'
2018-01-11,H176,35437,36018,1.63,20,35748,35757,0.03,'2018-01-12 23:26:56.016536'
2018-01-11,H174,35408,36124,2,64,35710,35749,0.11,'2018-01-12 23:26:56.0202'
2017-12-12,K121,35313,36246,2.61,35,35715,35734,0.05,?
2017-12-12,K168,34813,35987,3.32,33,35538,35566,0.08,?
2017-12-12,K115,35287,35823,1.51,38,35535,35560,0.07,?
2017-12-12,K114,35167,36091,2.59,23,35710,35738,0.08,?
2017-12-12,K171,35301,36096,2.23,53,35710,35738,0.08,?
2017-04-12,H166,35077,36433,3.79,101,35762,35777,0.04,?
2017-04-12,H167,35296,36219,2.58,67,35729,35775,0.13,?
2017-04-12,H165,35177,36269,3.06,34,35655,35681,0.07,?
2018-01-12,H161,35117,36394,3.57,11,35728,35763,0.1,'2018-01-13 19:27:51.429927'
2018-01-12,H162,35379,36066,1.92,25,35741,35772,0.09,'2018-01-13 19:27:51.435436'
2018-01-12,H163,35335,36184,2.37,47,35689,35778,0.25,'2018-01-13 19:27:51.439555'
2018-01-12,K169,34916,36254,3.76,33,35562,35573,0.03,'2018-01-13 19:44:01.716191'
2018-01-12,K120,35045,35954,2.56,36,35527,35542,0.04,'2018-01-13 19:44:01.763486'
2018-01-12,K141,35377,36057,1.9,33,35672,35707,0.1,'2018-01-13 19:44:01.767268'
2018-01-12,H171,35438,36020,1.63,25,35714,35754,0.11,'2018-01-14 00:27:17.87115'
2018-01-12,H173,35485,36004,1.45,17,35725,35746,0.06,'2018-01-14 00:27:17.8761'
2018-01-12,H175,34042,37017,8.37,47,35731,35782,0.14,'2018-01-14 00:27:17.89624'
2018-01-12,H177,35312,36198,2.48,39,35755,35768,0.04,'2018-01-14 00:27:17.899851'
2018-01-12,H176,35439,36020,1.63,20,35743,35759,0.04,'2018-01-14 00:27:17.903546'
2018-01-12,H174,35411,36133,2.02,36,35716,35754,0.11,'2018-01-14 00:27:17.907225'
2017-09-13,K121,35305,36259,2.67,39,35716,35735,0.05,?
2017-09-13,K168,34810,35987,3.32,34,35538,35568,0.08,?
2017-09-13,K115,35276,35832,1.56,39,35543,35554,0.03,?
2017-09-13,K114,35163,36100,2.63,24,35715,35735,0.06,?
2017-09-13,K171,35301,36100,2.24,53,35711,35739,0.08,?
2017-12-13,K120,35048,35954,2.55,38,35526,35542,0.05,?
2017-12-13,K141,35377,36053,1.89,33,35672,35707,0.1,?
2017-12-13,K169,34917,36255,3.76,33,35562,35573,0.03,?
2018-01-13,H161,35124,36398,3.56,13,35735,35756,0.06,'2018-01-14 18:43:49.350985'
2018-01-13,H162,35374,36070,1.95,27,35743,35770,0.08,'2018-01-14 18:43:49.38431'
2018-01-13,H163,35386,36235,2.37,49,35687,35784,0.27,'2018-01-14 18:43:49.388608'
2018-01-13,H142,34863,36420,4.37,107,35705,35785,0.22,'2018-01-14 22:00:51.759153'
2018-01-13,H147,35084,36250,3.27,77,35707,35777,0.2,'2018-01-14 22:00:51.768436'
2018-01-13,H152,34198,36765,7.23,26,35706,35782,0.21,'2018-01-14 22:00:51.780342'
2018-01-13,H153,35202,36196,2.78,45,35713,35764,0.14,'2018-01-14 22:00:51.784444'
2018-01-13,H154,34484,36760,6.39,44,35727,35790,0.18,'2018-01-14 22:00:51.788519'
2018-01-13,H151,35352,36053,1.96,28,35740,35787,0.13,'2018-01-14 22:00:51.792243'
2018-01-13,H157,34349,37052,7.57,27,35723,35780,0.16,'2018-01-14 22:00:51.796055'
2018-01-13,H156,35071,36366,3.63,66,35732,35786,0.15,'2018-01-14 22:00:51.799815'
2018-01-13,H155,34793,36533,4.88,45,35698,35757,0.17,'2018-01-14 22:00:51.803386'
2018-01-12,K239,35209,36236,2.87,20,35721,35727,0.02,'2018-01-15 06:47:42.891176'
2018-01-12,K238,35164,36166,2.81,6,35717,35718,0,'2018-01-15 06:47:42.897241'
2018-01-12,K250,35406,36002,1.67,18,35700,35709,0.03,'2018-01-15 06:47:42.901225'
2018-01-12,K237,35321,35997,1.9,11,35711,35720,0.03,'2018-01-15 06:47:42.90519'
2017-12-13,K237,35321,35997,1.9,11,35711,35720,0.03,?
2017-12-13,K238,35164,36166,2.81,6,35717,35718,0,?
2017-12-13,K239,35209,36236,2.87,20,35721,35727,0.02,?
2017-12-13,K250,35406,36002,1.67,18,35700,35709,0.03,?
2017-12-14,K237,35321,35997,1.9,11,35711,35720,0.03,?
2017-12-14,K238,35164,36166,2.81,6,35717,35718,0,?
2017-12-14,K239,35209,36236,2.87,20,35721,35727,0.02,?
2017-12-14,K250,35406,36002,1.67,18,35700,35709,0.03,?
2018-01-14,H161,35131,36405,3.56,17,35737,35758,0.06,'2018-01-15 11:25:40.313682'
2018-01-14,H162,35374,36061,1.92,28,35742,35773,0.09,'2018-01-15 11:25:40.318988'
2018-01-14,H163,35399,36233,2.33,51,35687,35783,0.27,'2018-01-15 11:25:40.335214'
2018-01-14,K169,34911,36257,3.78,34,35562,35573,0.03,'2018-01-15 11:30:01.359832'
2018-01-14,K120,35034,35967,2.63,39,35529,35543,0.04,'2018-01-15 11:30:01.373467'
2018-01-14,K141,35357,36060,1.97,33,35672,35708,0.1,'2018-01-15 11:30:01.392058'
2017-12-14,K121,35302,36257,2.67,44,35717,35734,0.05,?
2017-12-14,K168,35169,35956,2.21,30,35541,35568,0.08,?
2017-12-14,K115,35268,35831,1.58,40,35541,35552,0.03,?
2017-12-14,K114,35162,36102,2.64,24,35716,35736,0.06,?
2017-12-14,K171,35282,36155,2.44,35,35714,35737,0.06,?
2018-01-14,K211,-1,-1,-0,-1,-1,-1,-0,'2018-01-15 14:15:39.900358'
2018-01-14,K212,-1,-1,-0,-1,-1,-1,-0,'2018-01-15 14:15:39.90608'
2018-01-14,K220,35364,36361,2.78,6,35706,35716,0.03,'2018-01-15 14:54:14.693147'
2018-01-14,K221,35284,36179,2.5,3,35732,35743,0.03,'2018-01-15 14:54:14.698311'
2016-07-14,K113,35177,36003,2.32,-1,35542,35562,0.06,?
2018-01-14,H143,33716,37740,11.26,-1,35730,35764,0.1,'2018-01-15 22:38:36.640421'
2018-01-13,K218,35375,36026,1.82,16,35685,35692,0.02,'2018-01-15 23:20:24.626564'
2018-01-13,K219,35401,35968,1.59,6,35680,35688,0.02,'2018-01-15 23:20:24.6321'
2018-01-14,H171,35434,36160,2.03,26,35712,35753,0.11,'2018-01-16 02:35:46.059693'
2018-01-14,H173,35432,36069,1.78,17,35727,35744,0.05,'2018-01-16 02:35:46.070257'
2018-01-14,H175,34035,37052,8.49,53,35745,35769,0.07,'2018-01-16 02:35:46.074099'
2018-01-14,H177,35315,36204,2.49,44,35752,35770,0.05,'2018-01-16 02:35:46.078567'
2018-01-14,H176,35434,36012,1.62,23,35745,35760,0.04,'2018-01-16 02:35:46.082641'
2018-01-14,H174,35422,36128,1.97,39,35702,35758,0.16,'2018-01-16 02:35:46.093189'
2018-01-15,K115,35285,35827,1.52,41,35541,35554,0.04,'2018-01-16 10:58:40.388694'
2018-01-15,K121,35311,36248,2.62,45,35717,35734,0.05,'2018-01-16 10:58:40.395194'
2018-01-15,K168,35166,35955,2.22,33,35538,35566,0.08,'2018-01-16 10:58:40.398938'
2018-01-15,K114,35168,36093,2.6,26,35714,35735,0.06,'2018-01-16 10:58:40.408284'
2018-01-15,K171,35282,36147,2.42,41,35714,35737,0.06,'2018-01-16 10:58:40.411987'
2018-01-15,H161,35131,36403,3.56,19,35736,35757,0.06,'2018-01-16 11:42:44.641994'
2018-01-15,H162,35376,36062,1.92,28,35738,35777,0.11,'2018-01-16 11:42:44.647828'
2018-01-15,H163,35383,36213,2.32,51,35699,35775,0.21,'2018-01-16 11:42:44.676412'
2018-01-15,K169,34915,36253,3.76,34,35562,35573,0.03,'2018-01-16 11:46:46.38415'
2018-01-15,K120,35046,35957,2.57,40,35527,35542,0.04,'2018-01-16 11:46:46.416478'
2018-01-15,K141,35375,36056,1.91,35,35672,35707,0.1,'2018-01-16 11:46:46.420501'
2018-01-15,H171,35441,36157,2,26,35712,35754,0.12,'2018-01-16 12:19:15.345365'
2018-01-15,H173,35437,36075,1.78,19,35724,35750,0.07,'2018-01-16 12:19:15.351149'
2018-01-15,H175,34017,37033,8.49,58,35732,35783,0.14,'2018-01-16 12:19:15.364533'
2018-01-15,H177,35321,36208,2.48,44,35749,35772,0.06,'2018-01-16 12:19:15.368665'
2018-01-15,H176,35440,36021,1.63,25,35741,35764,0.06,'2018-01-16 12:19:15.372504'
2018-01-15,H174,35398,36127,2.04,31,35728,35749,0.06,'2018-01-16 12:19:15.376494'
2018-01-15,K211,-1,-1,-0,-1,-1,-1,-0,'2018-01-16 13:35:57.504326'
2018-01-15,K212,-1,-1,-0,-1,-1,-1,-0,'2018-01-16 13:35:57.513617'
2018-01-15,K220,35364,36360,2.78,5,35707,35716,0.03,'2018-01-16 14:27:02.864198'
2018-01-15,K221,35284,36178,2.5,3,35731,35742,0.03,'2018-01-16 14:27:02.869401'
2018-01-15,K218,35377,36028,1.82,16,35685,35691,0.02,'2018-01-16 20:53:23.784101'
2018-01-15,K219,35388,35967,1.62,6,35679,35690,0.03,'2018-01-16 20:53:23.790283'
2017-01-10,K150,34935,36547,4.51,37,35708,35724,0.04,?
2017-01-10,K173,35009,36122,3.13,54,35708,35734,0.07,?
2017-01-10,K147,35324,35802,1.34,48,35560,35570,0.03,?
2017-01-10,K149,35256,36066,2.27,30,35712,35735,0.06,?
2017-01-10,K167,34796,36640,5.16,44,35671,35694,0.06,?
2018-01-10,H128,34514,36712,6.17,152,35723,35748,0.07,'2018-01-16 23:50:54.461233'
2018-01-10,H129,35451,36024,1.6,70,35692,35743,0.14,'2018-01-16 23:50:54.467828'
2018-01-10,H130,35186,36120,2.62,-1,35707,35741,0.1,'2018-01-16 23:50:54.501372'
2018-01-10,H127,35297,36025,2.04,170,35723,35746,0.06,'2018-01-16 23:50:54.505532'
2018-01-16,K239,35241,36235,2.78,18,35719,35728,0.03,'2018-01-16 23:52:44.881516'
2018-01-16,K238,35169,36167,2.8,6,35715,35718,0.01,'2018-01-16 23:52:44.886943'
2018-01-16,K250,35406,36002,1.67,17,35702,35708,0.02,'2018-01-16 23:52:44.890962'
2018-01-16,K237,-1,-1,-0,-1,-1,-1,-0,'2018-01-16 23:52:44.894942'
2016-08-10,K208,35435,35918,1.35,48,35699,35705,0.02,?
2016-08-10,K210,35385,36077,1.94,50,35710,35721,0.03,?
2016-08-10,K209,34450,36565,5.96,27,35517,35532,0.04,?
2016-08-10,K172,34966,36148,3.32,25,35528,35546,0.05,?
2018-01-15,K218,35377,36028,1.82,16,35685,35691,0.02,'2018-01-17 00:09:50.66016'
2018-01-15,K219,35388,35967,1.62,6,35679,35690,0.03,'2018-01-17 00:09:50.667841'
2018-01-11,K167,34793,36645,5.18,49,35670,35694,0.07,'2018-01-17 00:15:41.418318'
2018-01-11,K147,35315,35804,1.38,61,35559,35570,0.03,'2018-01-17 00:15:41.423988'
2018-01-11,K150,34929,36655,4.82,27,35709,35724,0.04,'2018-01-17 00:15:41.429445'
2018-01-11,K173,35024,36120,3.08,48,35706,35733,0.08,'2018-01-17 00:15:41.433294'
2018-01-11,K149,35311,36085,2.17,34,35711,35735,0.07,'2018-01-17 00:15:41.445211'
2016-09-11,H129,35002,36327,3.72,70,35689,35746,0.16,?
2016-09-11,H130,35186,36120,2.62,-1,35707,35741,0.1,?
2016-09-11,H128,34457,36748,6.43,153,35724,35747,0.06,?
2016-09-11,H127,35302,36053,2.1,170,35723,35747,0.07,?
2018-01-11,K172,35112,35973,2.42,24,35528,35547,0.05,'2018-01-17 00:36:48.203961'
2018-01-11,K208,35368,35993,1.75,51,35694,35716,0.06,'2018-01-17 00:36:48.214218'
2018-01-11,K210,35386,36075,1.93,56,35711,35721,0.03,'2018-01-17 00:36:48.256349'
2018-01-11,K209,34390,36705,6.51,26,35518,35533,0.04,'2018-01-17 00:36:48.264104'
2018-01-12,K167,34786,36641,5.19,49,35669,35694,0.07,'2018-01-17 00:55:14.2609'
2018-01-12,K147,35311,35809,1.4,61,35559,35570,0.03,'2018-01-17 00:55:14.275713'
2018-01-12,K150,34944,36665,4.81,27,35708,35724,0.04,'2018-01-17 00:55:14.281342'
2018-01-12,K173,35025,36121,3.08,48,35706,35733,0.08,'2018-01-17 00:55:14.285144'
2018-01-12,K149,35315,36083,2.15,34,35711,35733,0.06,'2018-01-17 00:55:14.342756'
2016-09-12,H129,35027,36300,3.57,72,35693,35741,0.13,?
2016-09-12,H130,35186,36120,2.62,-1,35707,35741,0.1,?
2016-09-12,H128,34531,36700,6.09,153,35720,35749,0.08,?
2016-09-12,H127,35278,36008,2.05,172,35722,35748,0.07,?
2018-01-12,K172,35100,35965,2.43,24,35528,35545,0.05,'2018-01-17 01:26:34.700733'
2018-01-12,K208,35374,35999,1.75,51,35697,35706,0.03,'2018-01-17 01:26:34.783782'
2018-01-12,K210,35386,36075,1.93,56,35711,35721,0.03,'2018-01-17 01:26:34.991002'
2018-01-12,K209,34390,36705,6.51,26,35518,35533,0.04,'2018-01-17 01:26:35.003754'
2018-01-12,K172,35100,35965,2.43,24,35528,35545,0.05,'2018-01-17 01:31:00.971368'
2018-01-12,K208,35374,35999,1.75,51,35697,35706,0.03,'2018-01-17 01:31:00.997841'
2018-01-12,K210,35386,36075,1.93,56,35711,35721,0.03,'2018-01-17 01:31:01.009851'
2018-01-12,K209,34390,36705,6.51,26,35518,35533,0.04,'2018-01-17 01:31:01.018659'
2018-01-16,H161,35120,36401,3.58,24,35733,35755,0.06,'2018-01-17 11:34:59.013636'
2018-01-16,H162,35376,36059,1.91,29,35739,35776,0.1,'2018-01-17 11:34:59.026606'
2018-01-16,H163,35381,36230,2.37,53,35684,35784,0.28,'2018-01-17 11:34:59.03059'
2018-01-16,K169,34915,36254,3.76,38,35562,35572,0.03,'2018-01-17 11:50:58.640655'
2018-01-16,K120,-1,-1,-0,-1,-1,-1,-0,'2018-01-17 11:50:58.658829'
2018-01-16,K141,35375,36057,1.91,37,35672,35707,0.1,'2018-01-17 11:50:58.672583'
2017-10-16,K121,35307,36250,2.64,47,35716,35733,0.05,?
2017-10-16,K168,35162,35950,2.22,33,35539,35569,0.08,?
2017-10-16,K115,35270,35833,1.58,41,35541,35553,0.03,?
2017-10-16,K114,35163,36100,2.63,27,35715,35735,0.06,?
2017-10-16,K171,35281,36144,2.42,35,35713,35737,0.07,?
2017-03-16,K211,-1,-1,-0,-1,-1,-1,-0,?
2017-03-16,K212,-1,-1,-0,-1,-1,-1,-0,?
2018-01-16,K220,35354,36369,2.83,9,35706,35717,0.03,'2018-01-17 15:18:54.759099'
2018-01-16,K221,35159,36183,2.87,3,35733,35743,0.03,'2018-01-17 15:18:54.76459'
2018-01-16,H171,35450,36168,2.01,28,35706,35759,0.15,'2018-01-17 15:36:49.087488'
2018-01-16,H173,35424,36071,1.81,19,35726,35744,0.05,'2018-01-17 15:36:49.093015'
2018-01-16,H175,34034,37047,8.48,58,35741,35772,0.09,'2018-01-17 15:36:49.100473'
2018-01-16,H177,35321,36207,2.48,45,35747,35775,0.08,'2018-01-17 15:36:49.104535'
2018-01-16,H176,35255,36278,2.86,26,35739,35766,0.08,'2018-01-17 15:36:49.108595'
2018-01-16,H174,35412,36129,2,37,35718,35749,0.09,'2018-01-17 15:36:49.112445'
2018-01-16,K218,35393,35987,1.66,12,35686,35691,0.01,'2018-01-17 21:38:59.849481'
2018-01-16,K219,35436,35978,1.52,6,35683,35687,0.01,'2018-01-17 21:38:59.854027'
2018-01-15,K112,34842,36311,4.13,-1,35524,35544,0.06,'2018-01-17 23:05:45.439831'
2018-01-15,K113,35179,35999,2.3,-1,35543,35561,0.05,'2018-01-17 23:05:45.448226'
2017-12-16,K112,34841,36302,4.11,-1,35521,35540,0.05,?
2017-12-16,K113,35175,36010,2.35,-1,35543,35562,0.05,?
2018-01-15,H143,33716,37740,11.26,-1,35730,35764,0.1,'2018-01-17 23:22:29.422612'
2018-01-16,K218,35393,35987,1.66,12,35686,35691,0.01,'2018-01-18 01:51:42.154297'
2018-01-16,K219,35436,35978,1.52,6,35683,35687,0.01,'2018-01-18 01:51:42.175028'
2018-01-17,K115,35279,35829,1.55,41,35543,35555,0.03,'2018-01-18 11:01:29.010947'
2018-01-17,K121,35302,36249,2.65,36,35716,35734,0.05,'2018-01-18 11:01:29.040233'
2018-01-17,K168,35172,35959,2.21,35,35541,35567,0.07,'2018-01-18 11:01:29.044232'
2018-01-17,K114,35167,36093,2.6,15,35714,35735,0.06,'2018-01-18 11:01:29.061156'
2018-01-17,K171,35280,36238,2.68,38,35714,35738,0.07,'2018-01-18 11:01:29.065056'
2018-01-17,H161,35124,36395,3.55,24,35734,35756,0.06,'2018-01-18 11:59:01.563414'
2018-01-17,H162,35379,36057,1.9,29,35739,35776,0.1,'2018-01-18 11:59:01.616793'
2018-01-17,H163,35400,36217,2.28,54,35698,35774,0.21,'2018-01-18 11:59:01.644356'
2018-01-17,K169,34913,36255,3.77,39,35562,35573,0.03,'2018-01-18 12:10:04.802227'
2018-01-17,K120,0,0,0,0,0,0,0,'2018-01-18 12:10:04.869365'
2018-01-17,K141,35332,36091,2.13,39,35671,35707,0.1,'2018-01-18 12:10:04.894275'
2018-01-17,K211,-1,-1,-0,-1,-1,-1,-0,'2018-01-18 13:47:30.260998'
2018-01-17,K212,-1,-1,-0,-1,-1,-1,-0,'2018-01-18 13:47:30.266769'
2018-01-17,K220,35355,36346,2.76,5,35707,35714,0.02,'2018-01-18 14:32:42.546084'
2018-01-17,K221,35237,36169,2.61,3,35732,35745,0.04,'2018-01-18 14:32:42.551426'
2018-01-17,K218,35393,35989,1.67,13,35686,35691,0.01,'2018-01-18 20:09:10.314371'
2018-01-17,K219,35439,35976,1.5,6,35682,35687,0.01,'2018-01-18 20:09:10.320521'
2018-01-17,H171,35428,36141,1.99,31,35711,35751,0.11,'2018-01-18 23:26:51.718392'
2018-01-17,H173,35427,36073,1.81,20,35725,35748,0.06,'2018-01-18 23:26:51.741507'
2018-01-17,H175,34027,37048,8.5,58,35737,35774,0.1,'2018-01-18 23:26:51.7456'
2018-01-17,H177,35379,36133,2.11,23,35754,35767,0.04,'2018-01-18 23:26:51.749854'
2018-01-17,H176,35249,36267,2.85,27,35744,35762,0.05,'2018-01-18 23:26:51.753987'
2018-01-17,H174,35414,36125,1.99,40,35723,35748,0.07,'2018-01-18 23:26:51.764473'
2018-01-13,K147,35316,35801,1.36,61,35560,35570,0.03,'2018-01-19 01:14:28.108353'
2018-01-13,K150,34944,36665,4.81,27,35708,35724,0.04,'2018-01-19 01:14:28.11311'
2018-01-13,K173,35023,36119,3.08,48,35705,35733,0.08,'2018-01-19 01:14:28.116769'
2018-01-13,K149,35313,36083,2.16,34,35712,35734,0.06,'2018-01-19 01:14:28.127864'
2018-01-13,K167,34794,36647,5.19,49,35672,35695,0.06,'2018-01-19 01:14:28.103279'
2018-01-17,K239,35243,36230,2.76,20,35718,35727,0.03,'2018-01-19 01:17:20.209484'
2018-01-17,K238,35177,36147,2.72,6,35714,35719,0.01,'2018-01-19 01:17:20.214871'
2018-01-17,K250,35392,36101,1.98,19,35700,35710,0.03,'2018-01-19 01:17:20.219089'
2018-01-17,K237,-1,-1,-0,8,-1,-1,-0,'2018-01-19 01:17:20.223107'
2016-09-13,H129,34985,36340,3.8,74,35690,35742,0.15,?
2016-09-13,H130,35186,36120,2.62,-1,35707,35741,0.1,?
2016-09-13,H128,34486,36724,6.29,153,35723,35748,0.07,?
2016-09-13,H127,35275,36011,2.06,173,35722,35747,0.07,?
2018-01-13,K172,35100,35965,2.43,24,35528,35545,0.05,'2018-01-19 01:29:39.731017'
2018-01-13,K208,35374,35999,1.75,51,35697,35706,0.03,'2018-01-19 01:29:39.741091'
2018-01-13,K210,35386,36075,1.93,56,35711,35721,0.03,'2018-01-19 01:29:39.744893'
2018-01-13,K209,34390,36705,6.51,26,35518,35533,0.04,'2018-01-19 01:29:39.752301'
2017-03-14,K150,34837,36685,5.17,28,35708,35726,0.05,?
2017-03-14,K173,35047,36122,3.02,56,35706,35733,0.08,?
2017-03-14,K147,35317,35804,1.37,64,35560,35569,0.03,?
2017-03-14,K149,35314,36081,2.15,36,35713,35734,0.06,?
2017-03-14,K167,34796,36638,5.16,49,35670,35696,0.07,?
2016-09-14,H129,34966,36352,3.89,79,35688,35744,0.16,?
2016-09-14,H130,35186,36120,2.62,-1,35707,35741,0.1,?
2016-09-14,H128,34365,36815,6.88,154,35721,35749,0.08,?
2016-09-14,H127,35296,36017,2.02,174,35724,35746,0.06,?
2016-09-14,K208,35368,36006,1.79,51,35698,35711,0.04,?
2016-09-14,K210,35386,36074,1.93,57,35708,35719,0.03,?
2016-09-14,K209,34396,36632,6.3,26,35517,35531,0.04,?
2016-09-14,K172,35109,35971,2.43,26,35527,35549,0.06,?
2017-12-18,K237,-1,-1,-0,8,-1,-1,-0,?
2017-12-18,K238,35172,36157,2.76,5,35715,35717,0.01,?
2017-12-18,K239,35243,36234,2.77,20,35718,35728,0.03,?
2017-12-18,K250,-1,-1,-0,19,-1,-1,-0,?
2017-07-15,K150,34808,36700,5.29,28,35709,35724,0.04,?
2017-07-15,K173,35047,36121,3.02,56,35706,35733,0.08,?
2017-07-15,K147,35320,35804,1.36,64,35559,35571,0.03,?
2017-07-15,K149,35313,36080,2.15,36,35713,35734,0.06,?
2017-07-15,K167,34794,36637,5.16,49,35672,35696,0.07,?
2018-01-15,H128,34415,36786,6.66,156,35720,35754,0.1,'2018-01-19 02:23:37.163894'
2018-01-15,H129,35008,36331,3.71,82,35690,35743,0.15,'2018-01-19 02:23:37.16962'
2018-01-15,H130,35186,36120,2.62,-1,35707,35741,0.1,'2018-01-19 02:23:37.173517'
2018-01-15,H127,35299,36039,2.07,174,35722,35748,0.07,'2018-01-19 02:23:37.177629'
2017-09-15,K208,35368,36006,1.79,51,35698,35711,0.04,?
2017-09-15,K210,35386,36074,1.93,57,35708,35719,0.03,?
2017-09-15,K209,34396,36632,6.3,26,35517,35531,0.04,?
2017-09-15,K172,35109,35971,2.43,26,35527,35549,0.06,?
2018-01-16,K167,34794,36635,5.15,49,35670,35696,0.07,'2018-01-19 02:55:18.306068'
2018-01-16,K147,35320,35803,1.36,64,35560,35570,0.03,'2018-01-19 02:55:18.327442'
2018-01-16,K150,34849,36654,5.05,28,35710,35725,0.04,'2018-01-19 02:55:18.332717'
2018-01-16,K173,35045,36121,3.02,56,35705,35733,0.08,'2018-01-19 02:55:18.336786'
2018-01-16,K149,35312,36078,2.15,37,35712,35734,0.06,'2018-01-19 02:55:18.377667'
2017-05-18,K121,35306,36251,2.64,37,35718,35736,0.05,?
2017-05-18,K168,35171,35962,2.22,35,35541,35568,0.08,?
2017-05-18,K115,35274,35834,1.58,42,35541,35552,0.03,?
2017-05-18,K114,35167,36095,2.6,18,35715,35734,0.05,?
2017-05-18,K171,35280,36232,2.66,39,35716,35740,0.07,?
2018-01-18,H161,35125,36397,3.56,32,35732,35759,0.08,'2018-01-19 11:28:44.795001'
2018-01-18,H162,35381,36061,1.9,30,35744,35769,0.07,'2018-01-19 11:28:44.80102'
2018-01-18,H163,35398,36227,2.31,57,35689,35779,0.25,'2018-01-19 11:28:44.811356'
2018-01-18,K169,34921,36252,3.74,40,35562,35573,0.03,'2018-01-19 11:32:03.421203'
2018-01-18,K120,0,0,0,0,0,0,0,'2018-01-19 11:32:03.451051'
2018-01-18,K141,35342,36082,2.07,40,35671,35707,0.1,'2018-01-19 11:32:03.459497'
2018-01-18,K211,-1,-1,-0,-1,-1,-1,-0,'2018-01-19 14:01:19.319637'
2018-01-18,K212,-1,-1,-0,-1,-1,-1,-0,'2018-01-19 14:01:19.325148'
2018-01-18,K220,35355,36352,2.78,7,35708,35715,0.02,'2018-01-19 14:49:01.319151'
